ft-0,ft-1,ft-2,ft-3,ft-4,ft-5,ft-6,ft-7,tgt
-0.8010812474784735,-2.1314383258280807,1.4004099271516144,-1.760603459793161,-0.6649756478425678,0.9116604115196555,-1.9709473386450307,-0.1669816614067934,-156.80205691733806
1.516248632760166,0.029183680795988425,2.5792199773445845,0.4375531939295295,0.48643595548125906,1.222771319226749,-1.4987986847469608,0.048088366738042454,78.22752684550062
1.436565839560006,-1.0356093679158844,-0.8779323550805349,-0.305958583452847,0.3234821252484687,0.12868138260172834,0.1573911864573383,-0.0471207865924912,3.1823280742989795
-0.9309453764067354,-2.3994887950782013,-0.23529191381346243,-0.9234145528453539,-0.37750217964011273,-0.642499813237125,-0.9342701931757791,-1.9087440730530734,-157.35194319950796
0.9632440380585127,-1.4317244714161024,-0.20656803443225313,-1.5295337209023723,0.6068042528770301,0.5515673332872679,0.9245654061585277,0.7050142769051269,39.39387077969489
-0.7013830949530947,-0.17628058137727132,0.5287511400559505,-1.1297243971590063,0.600594854684976,-0.9852638552832247,-1.5794073481328301,0.28695646132678354,-0.3430471220520559
1.2785272005325232,0.2099687514159224,-0.1732291225827046,-0.4271084409762599,-0.873291109317687,0.18661961413437353,0.7653012141650181,0.4926321941727156,160.84694610295514
-1.5901332300955313,0.12687409902701802,-0.3275578140152945,1.183281610687064,-1.0655739284642436,0.266885615375016,0.029741474678441585,-0.7300813274102514,102.88953338550328
1.2828367856180645,-1.324036346253499,0.8772187416699708,-1.1538143320773055,-0.7430124058386194,0.023952304608999768,1.1063756476948958,0.7923829917355495,89.75386486330135
-1.6910278086841577,0.6696976477014785,0.3154152825217707,0.4771541462251593,-1.2978279332731426,0.3584162411049531,1.8324094393685622,1.7268143237401294,279.30079431192064
1.0836102435326256,1.2144711672773936,-1.260482891519642,0.2126557226356337,1.1880533179628425,0.6313867150823804,-0.7195263892759532,-1.1933324114573547,115.60119075220787
1.1032503117574932,-0.5387447974310827,-0.6342988322560926,0.6362036101986582,-1.0015742737567659,-0.20906393305147258,-1.3909071559026036,-0.2585878230166683,-49.50853246497158
-0.9295976312098747,0.19536446774108873,1.6820352096114453,0.4421978259359267,0.499338792613363,0.5179108865452735,0.601463164623393,0.23786422067980076,200.8288629446563
1.1446170305537784,1.7564535230475327,-2.5092543096351525,0.3419546657694315,-0.24104292710152722,1.6628043933958991,-0.12238868642913736,-0.20595760827529777,162.19958668776593
0.10601721495074881,0.5957076155561183,-0.4478166213360605,0.5548561900954712,0.41703875369052656,-0.6416690049531172,0.5368953630063517,0.8820825935057189,169.30995371494174
0.05038864113856203,0.46534648149516,-0.13894376217131352,0.6085441931228561,0.953917131782712,-1.357527404611654,-1.3891499312973852,0.3337286780856954,44.33347814626272
0.8666779599162758,0.422330673381669,-0.42771179067525344,-0.030749849896606563,0.690401135744009,-0.9986260317355382,-0.2923303439491611,0.6440054606183415,103.02700293539158
0.5974597721671999,-0.8789285399589046,0.626497641512643,-0.95020679059222,-0.5585285147965273,0.8806642043768984,-0.06471614474198514,-1.1173408612062508,43.312860313067
0.3778455964627706,-1.7683195498639988,-1.4515135059772089,-1.0120655559870326,1.0233716842279617,0.2575040505812151,1.0907959104259346,-2.1200445679768327,-11.415092791182914
-2.040172653531109,2.34460565624069,-1.3001519081937998,0.3718804840838982,-2.119615424570784,-0.11673121771970037,-0.626620916573673,-1.49097441123421,210.4213288135882
0.17765773190336298,-0.9918537881109958,1.0391477163551561,-1.169117914296491,0.2027031225287909,-0.6634282034582385,0.45366657781128616,0.7962240624706719,78.96022762195295
0.2680368588037804,-1.4182198849955892,0.5596776485025612,-0.4430142836876602,1.957919865846514,-0.19476953117086032,0.4188706402122388,1.0933948292756215,29.4456854102271
-1.575706571719404,-0.6472666859163996,-0.014503363635946365,1.295838662888883,0.49461899226741524,0.5239940723075399,-0.08123378505563306,1.160410993570417,42.865085237299134
-0.6446136851742712,0.5229234690449912,-0.5104065883112605,-0.483444905942198,0.8367064448473862,-1.1578942901038838,0.33923935258438237,1.093445602840322,149.13098704855508
-0.31872968573419963,-1.512142353477729,-2.365682520433951,-0.007637645996364818,-0.6656261644026569,-0.5616768915639683,-1.3431070789310844,-0.011676407354558459,-172.13027758962653
0.11297969149236192,-1.470589180830651,1.5510370610463216,0.23719061821168688,-0.4725058926710365,0.47089057017896097,0.3431106346334341,1.1861712501493127,48.01557330981571
-0.4922318427812318,0.6102973825063076,0.4090821926376149,-0.1772120507257943,-0.1442730711079834,-0.4389407938189196,-0.09717800004889843,-2.035008141656298,153.75943748022485
-0.710240684318394,0.8912161469526367,-0.839601935712197,1.132081256192418,-1.14948607591025,1.457889858093408,0.09786714688541925,0.9674214014520613,153.85608471406312
2.041484665582081,0.8697112754743117,-0.9547346404335334,0.059858485129871,0.9640882929726555,0.05091804285734917,1.8066439677034762,-0.2932836493214229,258.23519586018045
0.4267895249516446,-1.1880369663711896,1.5733879365303767,0.4571738968823647,0.8691131447545374,-0.4651553157788491,1.5642348788915443,0.493454994870053,149.23864896887196
-0.20126460935963236,-1.871401451456162,0.45584910908441384,1.2328217783490072,0.42055672042690595,1.9578195755766763,-1.41174285432723,-1.2545390510078975,-126.61362565458069
-0.6105123012759054,0.5887860312117786,-1.6951424332966063,0.3601793529645825,1.036470572836705,0.680375293422874,-1.5479281049029396,-0.10231765921817343,0.7039170445417255
2.665504369653477,-0.6378351955327191,-1.0968485116534303,-0.4270796214263224,-0.4096321748681217,1.9647793118889045,-0.1768448287787924,-0.699493756854073,7.38368491216913
0.23985502896451424,0.002508512720004387,0.33860177438450656,1.3265838551230356,-0.9832530765266299,-0.1919298715448535,-1.982102189595697,-0.8850647081874291,-17.155581420884616
0.12290563317047287,0.2801249825420581,0.8596138246213789,-1.886124166735479,-0.04022041114525455,0.7675071030658297,-0.9174694755309964,-0.14998780492093453,87.54073804130948
-0.5749369832589067,-0.5262767942469273,0.14316418413613585,1.8685554188533762,1.4073022922459737,-0.0978280273116289,-0.06751440732857814,0.6175349479236183,57.76304276222835
-1.2317554584260058,0.48499650031710556,0.07483404469474264,-0.7486602593118485,0.2294540817929608,-0.004907285214177318,0.5697642590516251,-0.848887389430746,177.14052709183892
0.5358277923093572,0.3366470413383104,-0.21239619116969852,-0.2512329190807749,1.022144100103035,0.08278529789443309,1.0630278973752425,-0.14623638748611603,188.88613820013964
0.812980480331961,-1.6963883765708139,1.0970078709639723,-1.7240013641957295,-0.14339104780202003,-2.1746462792670793,-0.23015970549187198,0.04142797239170614,-19.26319650190709
-0.06850211331996676,0.03934908739216836,-0.21456178903906126,0.41341440861954265,-0.6909436824209017,0.40027197499863726,1.139528541361753,-0.03201836235922726,170.04798387905032
1.1497587594125696,-0.9397437597897567,-1.5732021571154557,0.1305619998004408,-0.6122033196392184,-1.9706285678723772,0.616733528606923,0.6355999764660559,20.84880555977331
0.5067073934545213,1.1973932234447249,0.03343391089404248,-0.6880341399677082,-1.9210265267853002,-1.2556169038710565,-1.0482675519445603,1.1578870135355845,129.21893102611045
-0.7611070881986689,-0.23696070751603165,-2.412416163785535,0.013818826472044554,-0.828564661259283,0.9327357722829909,1.1693224517346403,-1.0815856537217412,88.7970215369957
0.07400829599240331,-1.7178993585851943,0.6673262168741639,-1.2875043365295948,-1.6509850822925256,0.447143657759661,0.17372005366504767,0.5238918692138395,-7.099551102705476
-0.9032111709878367,-1.050951473243577,0.5921053537893558,1.0589852724366164,-0.9309048735545157,-0.23317589561263946,1.4088300651389156,-0.9446120757958534,122.90876341370529
-0.3219438475664532,0.2507719907563619,-1.3741897770161637,0.42531226965993607,-0.12381280425974785,0.6460204699183318,-1.4908899769275865,-1.7688562430140293,-13.62992671797349
0.5730860364813933,1.2417629828672214,0.6078480366317888,0.2227500755929945,-0.4265485265534521,-0.5072448661404302,-0.1086950739127777,1.9463309581787374,208.83105750327934
0.7475744919320728,-0.15026598415116804,0.7421727652682862,-0.31925484744817695,2.127608534168598,-2.56937024969943,0.23214770630357887,-1.1231616031922687,123.53561096591713
-0.1907198953365281,1.8579872109524571,-0.0003443613887704741,0.8496167309696678,-1.8197879772083332,1.0909805035500604,-0.5666749106380494,0.11352279066217029,211.67883145231445
-2.2007963034794065,1.13172129113987,-0.12147828794296475,1.5023670730164012,-0.6105125963131488,1.0593797295044145,-0.28907757456429983,-0.9558132121213557,168.23808665021807
0.44807699154201636,0.2607314818723793,-0.29083012086184273,0.2405458645434044,-0.6419739861797438,-0.21191625704089184,-1.6126896870496126,-0.7399713027015407,9.517821445663884
-0.6678571734496326,-1.0746809838692246,0.416974000113677,0.6679179283874266,-0.7955255468577681,-0.6915946845601388,1.278236279384089,-2.2846336090617214,107.79336603415699
-0.6035834693352234,-1.7935644814337588,0.19834879915261566,0.14872390297684332,0.4780520437556565,1.8600264474121195,-2.6998822377424143,0.9179060664669123,-209.9719501184561
0.9245551243762553,1.1360433987516336,0.8974966595299293,-0.20602844486010952,-0.8862892998502062,1.2058355264246667,-1.024597145300226,1.3762983057581712,149.89133625177982
-1.6763682969380675,-0.20027927477426366,-0.3367094839376453,-2.046322633989334,-1.2167593952733826,0.5948259885147241,2.0905021164667796,0.6115984456445334,208.3950323782347
-1.0379350483541347,-0.4962771980580159,0.20237534209438046,0.6184568237499755,-0.7949360889482423,-0.40551277310034134,-1.7607671759058992,-0.09166971207453126,-46.5028367489939
0.5692463025181602,-0.8550318094618226,-0.33644231377807376,-0.20269514980197065,0.9001369530696364,-2.7271056351026512,-2.1045700862063614,-0.8671396509578838,-112.0498963863829
-1.1080900674904963,0.046307552960573456,1.3720035684489547,1.108993270810511,-0.6171515731833822,-0.1402653938407996,-0.4978417079231878,0.41929268609376463,110.02149688026245
-0.34010201603896845,-1.757763172956605,0.4456413524047776,-0.874138688331396,0.0798251276527387,1.5305868516615488,-1.3653758946333885,0.09014127988247643,-114.88407629534072
-0.37362927115235406,-0.8709338433864285,-0.7058930538779871,1.0935723628697593,0.3805839877116111,-0.1382799110891128,1.1859661241955535,-2.301098598297661,86.86957131231573
-1.4548015154263356,-0.9830188433120419,-1.0806372077658057,0.6389834970511705,-1.1870905337299953,-0.25778828947448185,-1.318573223006705,-0.35386523750592574,-92.67487194904302
-0.051791305642670454,-1.8221459767983819,-0.908442875966258,-0.896342327961682,0.4239535931610662,-0.21500549396450125,0.7493381701071922,1.1414720772220326,-22.42943025521606
0.6827196718158051,-1.0183993505478066,-0.594247485084218,-0.06829719004942718,-0.952466950400074,0.6989071620230211,-0.716210602382335,0.03520930009602378,-43.43008232381851
-0.01376061495813317,-0.6116050752512661,2.1481780850108203,-0.33226888762763246,-0.11726863692393032,-1.1744809920056203,0.8674005531279678,-0.18030292529893704,166.55805453354012
0.9803094782655111,-2.8011375668844125,0.7137433800461727,-1.0164185072073721,0.536318167365102,1.174068853897364,-0.5770050747246297,1.7117536210540971,-140.07278832170476
-0.43731262269061816,0.3046220358944303,-0.6857748777175353,-0.20524643173759985,0.9664995239152642,0.48088086777600275,-0.6611539660344451,0.7478861592553472,62.883925227971346
0.9084397788094596,1.2023265309730158,0.8953169791464555,2.017809661536453,-0.04640692474846876,0.9791181349651031,-0.7584351126793434,0.7972665113107568,172.13214209495342
1.0852331752893538,-1.9039594565113627,0.6249399552194399,0.3047353165461005,1.5121867156221072,-0.8689332803134419,-0.3329772048837086,-0.31675246965510456,-55.501970131448076
0.04805701178722342,0.5258299621001004,1.3736254759371722,0.24443496557996885,0.2285653216822289,0.839134749340507,0.800658480243973,0.4177330914487829,231.29963728987093
-1.5477205429929886,2.33121735659273,0.436949353154744,-0.07756893315015713,0.7524877088941678,-0.5735659263433825,-0.4131677450335332,0.4208494940466829,271.3440001199945
-0.12629901954676498,-1.3500411944198785,0.8576129311967067,-0.35778193813312353,-0.17158131019838857,-2.5195242234499817,1.3375820895727886,-0.3179834605435299,101.92598907220356
0.6752152518881778,0.24224201131662215,1.1347541429452268,0.6969189514144943,0.35340298632232287,-0.41258720408551036,-0.03489563188546641,1.0942117849795021,148.63070145756421
-1.269926505202293,-1.7630363919721217,-1.3074735483332542,-0.6310215996703977,-0.42751664426802255,0.1429991004583422,-1.099073374951017,-0.20155466209988568,-147.05254626145845
-1.4385725487181573,-0.8579075574124494,2.117596066818498,0.3237915528988609,0.6009158962565723,0.32100022648223,0.3369855424893599,-1.140783611892085,112.17057058556084
0.4070515250867434,0.0835753478081192,-0.6016112405974713,0.7878863628562015,0.7111817650707606,0.8578725349085373,1.435523600636687,-0.25096224270675804,181.73150925104858
-0.12030182504357473,-0.5037307784024412,1.354256504186476,-0.654002224265198,0.7900157771325724,0.1843000904152371,1.120927650427644,-1.2783993617470972,169.2714792930816
-0.2750926792271962,1.3861699664526446,-0.5346389087673747,-0.9033654890706315,0.4310788941179219,2.163389358487951,-1.8609440598451794,0.36102936915424116,76.46283312302748
-0.6935438639659558,-0.15343012631274291,0.1008020075990554,1.0904102776331484,0.23887720739473534,-0.42046476026013946,0.670167222403093,0.34046954212628106,133.45325955408862
-1.348907305667911,0.07313948339926116,0.08744108156903171,1.238488950263792,-0.07299665271435778,1.2605518351790614,1.0071157757057758,1.1125194973991224,172.67256796735103
0.43759692350472024,1.1246528779278802,-0.09171380967334544,0.7211803074899088,-0.3699979612812452,-0.17063955531105646,-1.338784511784249,1.1976643547880503,101.36326718475846
-1.057700355782362,2.421843011989948,0.332436065118962,0.35768880143709136,-0.9052618331688681,0.029228253464988425,0.3654794186278088,-0.5477055376821953,325.4544974425509
1.1543411182204724,0.7684781456390527,0.01341329675869772,-0.2811706140996739,0.2067575308995208,1.194598191343218,0.8067150171046393,-1.0946949567685467,213.15793860376715
-0.6249517046787909,-0.08529496007714994,-0.9831530737727288,0.24181223759424145,0.32408726282289824,-1.7796986497005596,-1.5009910403994362,0.3752448136968622,-30.152893998335088
-1.3003686650171618,-1.35714882355201,1.7168502774418646,1.4492015425300269,-0.07705371191779374,0.15151436677147298,0.16893846517786806,-0.7043512270664826,50.521372608990355
0.1822057620766789,0.8417256049563636,-1.0544027622196763,-0.34096524011661067,-0.9369624117904187,1.1507596585427948,1.1387824599749707,-1.6131263049500992,210.51658522896298
-0.7860878956590338,0.09471646733012533,-0.40719289962379523,-0.6587643507329852,1.9542000727193611,0.9539927463309128,0.5100023494391712,-0.7260550773802179,128.83117375302686
-0.33135067436855004,-1.5467644681951846,-0.06569258345415219,1.0439474012313978,-1.5480294352494848,-1.0839610795463375,0.04808476722113223,2.0659686264754615,-21.9062237452477
-0.09597170335657815,-1.0425270701424032,0.7236309848001041,-1.4548270117022986,1.4107063868154697,0.48989699669631004,-0.5296709578198041,-1.0461090566733142,3.2509487592599555
